epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1234,125298,0.11465,0.06502,0.12897,0.88692,0.97703,0.95091,0.97031,0.93743,0.9717,0.95267,0.96967,0.9415,0.34005,0.47442,0.48045,0.66645,0.00384116,0.00384116,0.00384116
1235,125399,0.11552,0.06606,0.09133,0.88876,0.97708,0.95091,0.97025,0.93725,0.9717,0.95273,0.9696,0.94136,0.33969,0.47448,0.48063,0.66639,0.00383617,0.00383617,0.00383617
1236,125500,0.11722,0.06767,0.09158,0.89263,0.97729,0.95091,0.97019,0.93712,0.9717,0.95271,0.96957,0.94116,0.33951,0.47429,0.48067,0.66642,0.00383117,0.00383117,0.00383117
1237,125602,0.1175,0.06619,0.09737,0.89305,0.97733,0.95091,0.97014,0.93693,0.9717,0.95268,0.9695,0.94106,0.33949,0.47424,0.48028,0.66669,0.00382618,0.00382618,0.00382618
1238,125702,0.11569,0.06539,0.08855,0.89245,0.97741,0.95091,0.97011,0.93699,0.9717,0.9526,0.96947,0.94109,0.33923,0.47439,0.47991,0.66661,0.00382118,0.00382118,0.00382118
1239,125803,0.11599,0.06341,0.09097,0.888,0.97595,0.95286,0.97007,0.93682,0.97089,0.95304,0.96945,0.94078,0.33893,0.47465,0.47976,0.66652,0.00381619,0.00381619,0.00381619
1240,125904,0.11525,0.06482,0.09099,0.89022,0.97597,0.95371,0.97006,0.9368,0.97099,0.95304,0.96943,0.94064,0.33849,0.47469,0.47936,0.66602,0.00381119,0.00381119,0.00381119
1241,126005,0.11481,0.06705,0.08902,0.88908,0.9749,0.95339,0.97009,0.93681,0.97111,0.95304,0.96945,0.94063,0.33823,0.47468,0.4789,0.66582,0.0038062,0.0038062,0.0038062
1242,126106,0.11639,0.06666,0.10214,0.89056,0.97701,0.9523,0.97017,0.93706,0.97274,0.9522,0.96953,0.94084,0.33777,0.47464,0.47821,0.66547,0.0038012,0.0038012,0.0038012
1243,126207,0.11584,0.065,0.09559,0.88663,0.978,0.95411,0.97025,0.93713,0.97274,0.95218,0.96953,0.94101,0.33728,0.4747,0.47777,0.66521,0.00379621,0.00379621,0.00379621
1244,126308,0.11699,0.07089,0.09406,0.89294,0.97918,0.95387,0.97018,0.93687,0.97381,0.95239,0.96946,0.94098,0.33677,0.47474,0.47777,0.66488,0.00379121,0.00379121,0.00379121
1245,126409,0.11552,0.06398,0.09361,0.88901,0.97854,0.95411,0.96976,0.93703,0.97381,0.95238,0.96945,0.941,0.33639,0.4751,0.47739,0.66461,0.00378622,0.00378622,0.00378622
1246,126510,0.11886,0.06268,0.09363,0.89279,0.9778,0.95411,0.97015,0.93689,0.97381,0.95235,0.96993,0.94106,0.3362,0.47544,0.47732,0.66442,0.00378122,0.00378122,0.00378122
1247,126611,0.11363,0.06865,0.08881,0.88992,0.97726,0.95411,0.97085,0.9369,0.97381,0.9523,0.9699,0.94095,0.336,0.47558,0.47716,0.6643,0.00377623,0.00377623,0.00377623
1248,126712,0.1145,0.06659,0.09115,0.89121,0.97705,0.95419,0.97078,0.93681,0.97271,0.95115,0.96927,0.94064,0.33537,0.47526,0.47737,0.66408,0.00377123,0.00377123,0.00377123
1249,126813,0.11588,0.07078,0.09072,0.88924,0.97734,0.95411,0.97073,0.93679,0.9727,0.95048,0.9696,0.94081,0.33508,0.47535,0.47741,0.66379,0.00376624,0.00376624,0.00376624
1250,126914,0.1166,0.06878,0.08927,0.89213,0.97706,0.95445,0.97072,0.93663,0.97272,0.9515,0.96962,0.94079,0.33494,0.47529,0.47745,0.66371,0.00376124,0.00376124,0.00376124
1251,127015,0.11419,0.06337,0.08951,0.8872,0.97705,0.95423,0.97062,0.93657,0.97273,0.95156,0.96959,0.94063,0.33449,0.47477,0.47715,0.66375,0.00375625,0.00375625,0.00375625
1252,127116,0.11321,0.06295,0.08939,0.88909,0.97705,0.95433,0.97059,0.93669,0.97201,0.95091,0.96962,0.94059,0.33405,0.47453,0.47696,0.66361,0.00375126,0.00375126,0.00375126
1253,127217,0.11491,0.06561,0.1027,0.88927,0.97706,0.95437,0.97054,0.93664,0.97201,0.95091,0.96959,0.94045,0.33353,0.47466,0.4767,0.66326,0.00374626,0.00374626,0.00374626
1254,127318,0.11293,0.06022,0.08772,0.88513,0.97706,0.95444,0.97051,0.93706,0.97247,0.95091,0.9696,0.94045,0.33328,0.47455,0.47661,0.66301,0.00374127,0.00374127,0.00374127
1255,127419,0.11602,0.06673,0.09026,0.88943,0.9766,0.95304,0.97035,0.9369,0.97256,0.95091,0.96956,0.94026,0.33317,0.47444,0.47626,0.66285,0.00373627,0.00373627,0.00373627
1256,127521,0.1149,0.06446,0.09246,0.88955,0.97887,0.95411,0.97092,0.93645,0.97245,0.95091,0.96949,0.94019,0.3328,0.47423,0.47562,0.66228,0.00373128,0.00373128,0.00373128
1257,127622,0.11384,0.06479,0.09068,0.89062,0.97919,0.95415,0.97085,0.93621,0.97482,0.95028,0.96942,0.94006,0.33245,0.47434,0.47518,0.66214,0.00372628,0.00372628,0.00372628
1258,127723,0.11659,0.06465,0.09064,0.89305,0.97957,0.95304,0.97076,0.93641,0.97482,0.95013,0.96933,0.93984,0.33219,0.47424,0.47498,0.66195,0.00372129,0.00372129,0.00372129
1259,127824,0.11482,0.06482,0.09111,0.89131,0.97972,0.95304,0.97072,0.93636,0.9748,0.94953,0.96928,0.93976,0.33191,0.47423,0.47492,0.66182,0.00371629,0.00371629,0.00371629
1260,127925,0.1143,0.06521,0.08893,0.89053,0.97971,0.95304,0.97069,0.93623,0.97373,0.94958,0.96923,0.93977,0.33154,0.47413,0.47474,0.66181,0.0037113,0.0037113,0.0037113
1261,128026,0.11916,0.0694,0.09131,0.89146,0.97986,0.95304,0.97065,0.93617,0.97373,0.94984,0.9692,0.93973,0.33066,0.47401,0.47466,0.66143,0.0037063,0.0037063,0.0037063
1262,128127,0.11612,0.06505,0.09305,0.89244,0.97995,0.95304,0.97061,0.93579,0.97312,0.95091,0.96915,0.9397,0.32993,0.47386,0.47416,0.66127,0.00370131,0.00370131,0.00370131
1263,128227,0.11994,0.06851,0.09331,0.88968,0.98007,0.95304,0.97058,0.93588,0.97352,0.95091,0.96939,0.9397,0.32912,0.47352,0.47408,0.66066,0.00369631,0.00369631,0.00369631
1264,128328,0.11735,0.06331,0.09046,0.88679,0.98024,0.95314,0.97052,0.93572,0.97326,0.95091,0.96935,0.93961,0.3282,0.47271,0.47476,0.66004,0.00369132,0.00369132,0.00369132
1265,128429,0.1155,0.06341,0.09102,0.88596,0.98138,0.95304,0.9704,0.93564,0.97311,0.95091,0.96929,0.93953,0.32766,0.4722,0.4747,0.65976,0.00368632,0.00368632,0.00368632
1266,128530,0.11281,0.06618,0.0908,0.89025,0.98161,0.95304,0.97034,0.93546,0.97272,0.95091,0.96922,0.93938,0.32718,0.4722,0.47469,0.65945,0.00368133,0.00368133,0.00368133
1267,128631,0.11747,0.06581,0.09004,0.88724,0.98063,0.95304,0.97028,0.93532,0.97165,0.95091,0.96856,0.93903,0.32663,0.47225,0.47462,0.65899,0.00367633,0.00367633,0.00367633
1268,128732,0.11229,0.06378,0.0884,0.88962,0.98163,0.95304,0.9703,0.93575,0.97271,0.95102,0.96854,0.9389,0.32595,0.47228,0.47433,0.6585,0.00367134,0.00367134,0.00367134
1269,128833,0.11873,0.06778,0.09154,0.89254,0.98228,0.95304,0.97023,0.9356,0.97271,0.95107,0.96849,0.93875,0.32544,0.4723,0.47416,0.65817,0.00366634,0.00366634,0.00366634
1270,128934,0.11556,0.06941,0.09056,0.88725,0.98205,0.95304,0.97015,0.93543,0.97406,0.95091,0.96842,0.93858,0.32509,0.47224,0.47417,0.65801,0.00366135,0.00366135,0.00366135
1271,129035,0.11688,0.05989,0.08981,0.89127,0.9821,0.95304,0.97016,0.93544,0.97428,0.95091,0.96843,0.93859,0.32488,0.47187,0.47453,0.65784,0.00365635,0.00365635,0.00365635
1272,129136,0.11578,0.05999,0.09175,0.88872,0.98128,0.95304,0.97013,0.93549,0.97689,0.94877,0.96838,0.93853,0.32446,0.47175,0.47461,0.65734,0.00365136,0.00365136,0.00365136
1273,129237,0.11769,0.06602,0.09242,0.89047,0.98127,0.95304,0.97013,0.93555,0.97687,0.94877,0.96901,0.93887,0.32412,0.4716,0.47424,0.65691,0.00364636,0.00364636,0.00364636
1274,129339,0.11654,0.06633,0.08982,0.88614,0.98249,0.95304,0.97014,0.93545,0.97809,0.94877,0.96882,0.93881,0.32365,0.47139,0.47396,0.6564,0.00364137,0.00364137,0.00364137
1275,129440,0.11236,0.06345,0.13868,0.88656,0.98205,0.95304,0.96913,0.93538,0.97743,0.94877,0.96882,0.9389,0.32321,0.4713,0.47364,0.65575,0.00363637,0.00363637,0.00363637
1276,129541,0.11586,0.06661,0.0912,0.89325,0.98132,0.9532,0.96905,0.93529,0.97693,0.94893,0.96878,0.9388,0.32312,0.47126,0.47354,0.65557,0.00363138,0.00363138,0.00363138
1277,129642,0.12065,0.06817,0.09526,0.88874,0.98025,0.95322,0.96896,0.93522,0.97586,0.94904,0.96872,0.93883,0.32305,0.47125,0.4734,0.65535,0.00362638,0.00362638,0.00362638
1278,129743,0.1236,0.07368,0.10346,0.88727,0.97918,0.95347,0.96887,0.9352,0.97529,0.94877,0.96871,0.93879,0.32309,0.4711,0.47313,0.65515,0.00362139,0.00362139,0.00362139
1279,129844,0.11876,0.06922,0.09364,0.88591,0.97918,0.95354,0.96884,0.9351,0.9772,0.94877,0.96866,0.93904,0.32269,0.47093,0.47372,0.65423,0.00361639,0.00361639,0.00361639
1280,129945,0.11136,0.0688,0.09074,0.88585,0.97918,0.95346,0.96875,0.93496,0.9773,0.94877,0.96861,0.93892,0.32267,0.47081,0.47329,0.65409,0.0036114,0.0036114,0.0036114
1281,130046,0.11097,0.06108,0.08679,0.88542,0.98024,0.95297,0.96877,0.9351,0.97916,0.94877,0.96868,0.93924,0.32259,0.47038,0.47263,0.65388,0.0036064,0.0036064,0.0036064
1282,130147,0.11665,0.06326,0.09044,0.8873,0.98024,0.95288,0.96959,0.93525,0.97676,0.94877,0.96869,0.93925,0.32258,0.47057,0.47233,0.65372,0.00360141,0.00360141,0.00360141
1283,130248,0.11638,0.06422,0.08926,0.89282,0.98023,0.95259,0.96949,0.93513,0.97763,0.94877,0.96867,0.93938,0.32281,0.47055,0.47203,0.65358,0.00359641,0.00359641,0.00359641
1284,130349,0.11715,0.06305,0.16075,0.89212,0.98175,0.95197,0.96937,0.93517,0.98031,0.94877,0.96864,0.93931,0.32294,0.47059,0.47166,0.65366,0.00359142,0.00359142,0.00359142
1285,130450,0.11758,0.06579,0.08976,0.89121,0.98139,0.95197,0.96931,0.93525,0.98042,0.94877,0.9686,0.93941,0.32313,0.47052,0.4715,0.6535,0.00358642,0.00358642,0.00358642
1286,130551,0.11481,0.06418,0.08979,0.89151,0.98139,0.95197,0.96923,0.93523,0.98038,0.94877,0.96856,0.93934,0.3231,0.47046,0.47144,0.65328,0.00358143,0.00358143,0.00358143
1287,130652,0.11448,0.06606,0.08976,0.88427,0.98041,0.95197,0.96905,0.93518,0.97902,0.94877,0.96851,0.93927,0.32313,0.4705,0.47109,0.65345,0.00357643,0.00357643,0.00357643
1288,130752,0.1122,0.06894,0.08803,0.88742,0.98241,0.95378,0.97052,0.93534,0.97898,0.94877,0.96849,0.93922,0.32324,0.4708,0.47099,0.65351,0.00357144,0.00357144,0.00357144
1289,130854,0.11189,0.06291,0.08811,0.89203,0.9817,0.95411,0.97049,0.93529,0.97895,0.94877,0.96848,0.93921,0.32355,0.47081,0.47081,0.65377,0.00356644,0.00356644,0.00356644
1290,130955,0.11774,0.0676,0.09149,0.88647,0.98135,0.95454,0.97045,0.93528,0.97912,0.94877,0.96845,0.93907,0.32371,0.4708,0.47063,0.65384,0.00356145,0.00356145,0.00356145
1291,131056,0.11327,0.06637,0.08821,0.88693,0.98135,0.95452,0.97044,0.93528,0.97909,0.94963,0.96842,0.93934,0.32381,0.47084,0.47041,0.65369,0.00355645,0.00355645,0.00355645
1292,131157,0.11545,0.07024,0.08997,0.88986,0.98027,0.95422,0.9706,0.93514,0.97708,0.94877,0.96833,0.93901,0.324,0.47085,0.47016,0.65377,0.00355146,0.00355146,0.00355146
1293,131258,0.11462,0.06774,0.09064,0.89058,0.98026,0.95417,0.9706,0.93516,0.97703,0.94877,0.96833,0.93912,0.32397,0.47085,0.4698,0.6536,0.00354646,0.00354646,0.00354646
1294,131359,0.11706,0.06657,0.09278,0.89541,0.98038,0.95411,0.97061,0.93517,0.97802,0.94979,0.96832,0.93926,0.32406,0.47075,0.46937,0.65354,0.00354147,0.00354147,0.00354147
1295,131460,0.11296,0.06042,0.08809,0.88806,0.98157,0.95411,0.97071,0.93527,0.9781,0.94984,0.96837,0.93942,0.32428,0.47093,0.46908,0.65365,0.00353647,0.00353647,0.00353647
1296,131561,0.11197,0.06452,0.08646,0.88539,0.98342,0.95411,0.97074,0.93516,0.97868,0.94984,0.96834,0.93911,0.32439,0.47106,0.46887,0.65376,0.00353148,0.00353148,0.00353148
1297,131662,0.11059,0.06318,0.08634,0.88845,0.98331,0.95411,0.97078,0.93517,0.97803,0.95032,0.96805,0.9391,0.32454,0.47129,0.46871,0.65382,0.00352648,0.00352648,0.00352648
1298,131763,0.11277,0.06732,0.08859,0.88826,0.9834,0.95411,0.97052,0.93505,0.97804,0.95042,0.96802,0.93894,0.32466,0.47134,0.46825,0.65365,0.00352149,0.00352149,0.00352149
1299,131864,0.1156,0.07031,0.09087,0.89116,0.98326,0.95411,0.97054,0.93503,0.97803,0.9503,0.96805,0.93898,0.32471,0.47144,0.46767,0.65342,0.00351649,0.00351649,0.00351649
1300,131965,0.11219,0.0642,0.08641,0.8877,0.9843,0.95411,0.97057,0.93498,0.9791,0.9499,0.9681,0.93906,0.32479,0.4715,0.46722,0.65326,0.0035115,0.0035115,0.0035115
1301,132066,0.11493,0.06628,0.09374,0.8874,0.98438,0.95411,0.97059,0.93501,0.9791,0.94989,0.96812,0.93913,0.32485,0.47166,0.46669,0.65311,0.0035065,0.0035065,0.0035065
1302,132167,0.11356,0.06299,0.09878,0.88844,0.98441,0.95411,0.9706,0.93506,0.9791,0.94998,0.96817,0.93931,0.32443,0.47118,0.46665,0.65254,0.00350151,0.00350151,0.00350151
1303,132268,0.11352,0.06348,0.08758,0.88881,0.98444,0.95411,0.97063,0.93507,0.97917,0.94984,0.96823,0.93939,0.32465,0.47118,0.46558,0.65254,0.00349651,0.00349651,0.00349651
1304,132368,0.1149,0.0666,0.0903,0.89139,0.98443,0.95411,0.97061,0.93507,0.97919,0.94984,0.96823,0.93937,0.32454,0.47123,0.46489,0.65225,0.00349152,0.00349152,0.00349152
1305,132469,0.11487,0.06715,0.08783,0.88707,0.98442,0.95411,0.97061,0.93512,0.97919,0.94984,0.96822,0.93931,0.32503,0.47199,0.46387,0.65226,0.00348652,0.00348652,0.00348652
1306,132570,0.11415,0.06803,0.09066,0.8914,0.98444,0.95411,0.97063,0.93519,0.97917,0.94984,0.96825,0.93946,0.32501,0.4722,0.46343,0.65217,0.00348153,0.00348153,0.00348153
1307,132671,0.11053,0.06255,0.08916,0.88751,0.98443,0.95411,0.97063,0.93516,0.97922,0.94984,0.96824,0.93935,0.32484,0.47244,0.46309,0.65206,0.00347653,0.00347653,0.00347653
1308,132772,0.11365,0.06678,0.08947,0.89157,0.98433,0.95411,0.97066,0.93515,0.97927,0.94984,0.96824,0.93932,0.32475,0.47277,0.46255,0.65179,0.00347153,0.00347153,0.00347153
1309,132873,0.11144,0.06379,0.08662,0.88759,0.98411,0.95411,0.97067,0.93521,0.97934,0.94984,0.96825,0.93928,0.32476,0.47294,0.46235,0.65184,0.00346654,0.00346654,0.00346654
1310,132974,0.11651,0.06105,0.08812,0.89134,0.9841,0.95411,0.97067,0.93522,0.97933,0.94984,0.96826,0.93924,0.32446,0.47279,0.4619,0.65129,0.00346155,0.00346155,0.00346155
1311,133075,0.11429,0.063,0.08741,0.88869,0.98518,0.95411,0.97071,0.93528,0.98033,0.94984,0.96831,0.93928,0.3246,0.47252,0.4616,0.65145,0.00345655,0.00345655,0.00345655
1312,133176,0.11289,0.06476,0.08762,0.8871,0.98371,0.95411,0.97068,0.93524,0.97924,0.94984,0.96826,0.93923,0.32466,0.47251,0.46157,0.65136,0.00345156,0.00345156,0.00345156
1313,133277,0.11389,0.06559,0.09125,0.89132,0.98375,0.95411,0.97069,0.93527,0.97934,0.94984,0.96828,0.93921,0.32487,0.47235,0.46181,0.65135,0.00344656,0.00344656,0.00344656
1314,133378,0.11371,0.06438,0.09127,0.89073,0.98374,0.95411,0.97065,0.93524,0.97934,0.94984,0.96825,0.93917,0.32494,0.4724,0.4617,0.65122,0.00344157,0.00344157,0.00344157
1315,133479,0.11292,0.07031,0.08926,0.89096,0.98372,0.95411,0.97065,0.93522,0.97931,0.94984,0.96822,0.9391,0.32487,0.47238,0.4615,0.65114,0.00343657,0.00343657,0.00343657
1316,133580,0.11108,0.06536,0.08829,0.88626,0.98243,0.95462,0.97063,0.93526,0.97803,0.95035,0.96818,0.93912,0.32479,0.47236,0.4613,0.65102,0.00343158,0.00343158,0.00343158
1317,133681,0.11095,0.06387,0.08868,0.88303,0.98242,0.95434,0.97132,0.93532,0.97803,0.95008,0.96814,0.93949,0.32463,0.47247,0.46107,0.65073,0.00342658,0.00342658,0.00342658
1318,133782,0.11494,0.06256,0.09227,0.88679,0.98247,0.95411,0.97131,0.93539,0.97807,0.94984,0.96814,0.93951,0.32434,0.47277,0.46076,0.65069,0.00342159,0.00342159,0.00342159
1319,133883,0.11441,0.07198,0.09262,0.88785,0.98254,0.95411,0.97131,0.9354,0.97815,0.94984,0.96815,0.93933,0.32393,0.47294,0.46062,0.6503,0.00341659,0.00341659,0.00341659
1320,133984,0.11082,0.06231,0.08778,0.89213,0.98202,0.95518,0.9713,0.93546,0.97763,0.95091,0.96818,0.9395,0.32369,0.47313,0.4606,0.65005,0.00341159,0.00341159,0.00341159
1321,134085,0.11508,0.06381,0.09449,0.88845,0.98206,0.95518,0.9713,0.93543,0.9776,0.95091,0.9682,0.93925,0.32344,0.47328,0.46072,0.6498,0.0034066,0.0034066,0.0034066
1322,134186,0.12012,0.06922,0.09647,0.89204,0.98206,0.95518,0.97132,0.9354,0.97767,0.95091,0.96824,0.93921,0.32319,0.47332,0.46089,0.64946,0.00340161,0.00340161,0.00340161
1323,134287,0.11414,0.06467,0.08785,0.89037,0.9821,0.95518,0.97131,0.93521,0.97771,0.95091,0.96825,0.93925,0.32294,0.47322,0.4611,0.64901,0.00339661,0.00339661,0.00339661
1324,134388,0.11236,0.0608,0.08887,0.88742,0.98212,0.95518,0.97126,0.93508,0.97773,0.95091,0.9682,0.93919,0.32283,0.47329,0.46123,0.64865,0.00339162,0.00339162,0.00339162
1325,134489,0.11596,0.06404,0.08844,0.88827,0.98459,0.95464,0.9713,0.9347,0.98019,0.95037,0.96786,0.9388,0.32278,0.47335,0.46131,0.6485,0.00338662,0.00338662,0.00338662
1326,134590,0.10958,0.05975,0.08582,0.88647,0.98459,0.9546,0.97126,0.93465,0.98019,0.95033,0.96783,0.93877,0.32271,0.47341,0.46152,0.64824,0.00338163,0.00338163,0.00338163
1327,134691,0.11104,0.06984,0.08615,0.88652,0.98459,0.95459,0.97125,0.93465,0.98019,0.95037,0.96782,0.93863,0.32258,0.47341,0.46167,0.64799,0.00337663,0.00337663,0.00337663
1328,134792,0.11399,0.06702,0.1002,0.89481,0.98459,0.95461,0.97119,0.93474,0.98019,0.9504,0.96782,0.93878,0.32171,0.4734,0.46176,0.64689,0.00337163,0.00337163,0.00337163
1329,134893,0.11464,0.07205,0.0905,0.88853,0.98459,0.95465,0.97119,0.93481,0.98019,0.95038,0.96784,0.9388,0.32166,0.47342,0.46175,0.64664,0.00336664,0.00336664,0.00336664
1330,134994,0.11339,0.06527,0.08946,0.88829,0.98335,0.95518,0.9712,0.93454,0.97896,0.95091,0.96785,0.93877,0.32153,0.4735,0.46221,0.64673,0.00336165,0.00336165,0.00336165
1331,135095,0.11133,0.06459,0.08497,0.88662,0.98257,0.95518,0.97117,0.93454,0.97818,0.95091,0.96786,0.93887,0.32142,0.47353,0.4623,0.64654,0.00335665,0.00335665,0.00335665
1332,135196,0.11224,0.0663,0.08833,0.88745,0.98268,0.95518,0.97116,0.93468,0.97829,0.95091,0.96785,0.93887,0.32097,0.47324,0.46227,0.64572,0.00335166,0.00335166,0.00335166
1333,135297,0.1151,0.06719,0.09078,0.89393,0.98275,0.95518,0.97118,0.9347,0.97836,0.95091,0.96786,0.93882,0.32065,0.47359,0.46242,0.64563,0.00334666,0.00334666,0.00334666
1334,135398,0.11552,0.06401,0.08994,0.89041,0.98266,0.95518,0.97117,0.93478,0.97827,0.95091,0.96787,0.93884,0.32039,0.47353,0.46244,0.64529,0.00334167,0.00334167,0.00334167
1335,135499,0.1143,0.06151,0.09114,0.88634,0.98257,0.95518,0.97112,0.93474,0.97817,0.95091,0.96785,0.93879,0.32026,0.47357,0.46243,0.64513,0.00333667,0.00333667,0.00333667
1336,135600,0.11076,0.0614,0.08634,0.89055,0.98212,0.95518,0.9711,0.93514,0.97773,0.95091,0.96784,0.93877,0.31996,0.4736,0.46255,0.6447,0.00333168,0.00333168,0.00333168
1337,135701,0.11148,0.0636,0.18444,0.88398,0.98211,0.95518,0.97106,0.93513,0.97752,0.95091,0.96784,0.93873,0.31973,0.47356,0.46255,0.64437,0.00332668,0.00332668,0.00332668
1338,135802,0.10788,0.06135,0.08535,0.88501,0.9819,0.95518,0.97105,0.93504,0.97751,0.95091,0.96781,0.93863,0.31951,0.47364,0.46283,0.64411,0.00332169,0.00332169,0.00332169
1339,135903,0.11095,0.06372,0.08692,0.88725,0.98182,0.95518,0.97104,0.93498,0.97744,0.95091,0.96783,0.93862,0.31983,0.47437,0.46277,0.64429,0.00331669,0.00331669,0.00331669
1340,136004,0.11322,0.06573,0.08586,0.89053,0.98183,0.95518,0.97103,0.93501,0.97744,0.95091,0.96784,0.93846,0.31964,0.47441,0.46259,0.6439,0.00331169,0.00331169,0.00331169
1341,136105,0.11328,0.06657,0.08733,0.88523,0.98064,0.95411,0.97005,0.93498,0.97735,0.95091,0.96783,0.93847,0.31958,0.47454,0.46254,0.64369,0.0033067,0.0033067,0.0033067
1342,136206,0.11014,0.05864,0.08646,0.88893,0.97966,0.95304,0.96863,0.93478,0.97747,0.95091,0.96783,0.93842,0.31947,0.47456,0.46254,0.6433,0.00330171,0.00330171,0.00330171
1343,136307,0.11496,0.06696,0.08927,0.88747,0.97944,0.95304,0.96863,0.93472,0.97724,0.95091,0.96782,0.93844,0.31922,0.47434,0.46226,0.64288,0.00329671,0.00329671,0.00329671
1344,136408,0.11318,0.06904,0.08789,0.88958,0.97848,0.95304,0.96823,0.93462,0.97629,0.95091,0.96782,0.93844,0.31864,0.47423,0.46161,0.64207,0.00329172,0.00329172,0.00329172
1345,136509,0.11019,0.06192,0.0861,0.88343,0.97846,0.95304,0.96823,0.93461,0.97626,0.95091,0.9682,0.93841,0.31909,0.47408,0.46077,0.64242,0.00328672,0.00328672,0.00328672
1346,136610,0.11067,0.06509,0.08656,0.88926,0.97838,0.95304,0.96822,0.93459,0.97618,0.95091,0.9682,0.93837,0.31851,0.47421,0.46024,0.64166,0.00328173,0.00328173,0.00328173
1347,136711,0.11162,0.06732,0.08866,0.88872,0.97836,0.95304,0.96822,0.93465,0.97617,0.95091,0.96818,0.93813,0.31803,0.47421,0.45928,0.64123,0.00327673,0.00327673,0.00327673
1348,136812,0.11391,0.06206,0.08822,0.88778,0.97747,0.95304,0.96824,0.93454,0.97528,0.95091,0.96819,0.93804,0.31765,0.47407,0.45795,0.64064,0.00327174,0.00327174,0.00327174
1349,136913,0.1112,0.06334,0.08827,0.88581,0.97745,0.95304,0.96826,0.93452,0.97526,0.95091,0.96818,0.93804,0.31739,0.47411,0.45685,0.64028,0.00326674,0.00326674,0.00326674
1350,137014,0.11199,0.0632,0.08704,0.89141,0.97739,0.95304,0.96829,0.93445,0.9752,0.95091,0.96821,0.93797,0.31708,0.4742,0.45569,0.63967,0.00326175,0.00326175,0.00326175
1351,137115,0.11483,0.06879,0.0891,0.89015,0.97728,0.95304,0.96825,0.93439,0.97399,0.94984,0.9677,0.93774,0.31687,0.47428,0.45464,0.63901,0.00325675,0.00325675,0.00325675
1352,137216,0.11188,0.06252,0.08867,0.88856,0.9772,0.95304,0.96827,0.9343,0.97392,0.94984,0.96772,0.93785,0.31638,0.47432,0.45295,0.63849,0.00325176,0.00325176,0.00325176
1353,137317,0.11305,0.06288,0.08877,0.8894,0.9773,0.95304,0.96835,0.93439,0.97402,0.94984,0.9678,0.93793,0.31584,0.47444,0.45097,0.63771,0.00324676,0.00324676,0.00324676
1354,137418,0.11057,0.06388,0.08483,0.88546,0.97948,0.95304,0.96843,0.93431,0.97619,0.94984,0.96788,0.938,0.31541,0.4746,0.44841,0.63689,0.00324177,0.00324177,0.00324177
1355,137519,0.11204,0.06351,0.08797,0.88967,0.97984,0.95304,0.96883,0.93437,0.97655,0.94984,0.96789,0.93787,0.31495,0.47464,0.44593,0.63603,0.00323677,0.00323677,0.00323677
1356,137620,0.1111,0.06329,0.08649,0.88713,0.97987,0.95304,0.96879,0.93418,0.97658,0.94984,0.96788,0.9375,0.31441,0.47486,0.44254,0.63514,0.00323178,0.00323178,0.00323178
1357,137721,0.11548,0.06663,0.09145,0.89307,0.97988,0.95304,0.9688,0.93412,0.97659,0.94984,0.96789,0.9373,0.31378,0.47476,0.43899,0.63428,0.00322678,0.00322678,0.00322678
1358,137822,0.11411,0.06364,0.08897,0.88611,0.98023,0.95225,0.96872,0.93397,0.97693,0.94905,0.96783,0.93719,0.31307,0.47501,0.43575,0.63328,0.00322179,0.00322179,0.00322179
1359,137923,0.11279,0.06361,0.11846,0.88583,0.98017,0.95197,0.9687,0.93405,0.97687,0.94877,0.96781,0.93717,0.31231,0.47517,0.43146,0.63259,0.00321679,0.00321679,0.00321679
1360,138024,0.11182,0.06417,0.08811,0.88558,0.97908,0.95197,0.96867,0.93382,0.97584,0.94817,0.96778,0.93714,0.31184,0.4752,0.42729,0.63167,0.00321179,0.00321179,0.00321179
1361,138125,0.11343,0.06364,0.10278,0.89119,0.97903,0.95197,0.96862,0.9337,0.97584,0.94815,0.96773,0.93701,0.31165,0.47521,0.42431,0.63104,0.0032068,0.0032068,0.0032068
1362,138226,0.11249,0.06385,0.09055,0.88832,0.97862,0.95197,0.96863,0.9339,0.9759,0.94771,0.96772,0.93681,0.31156,0.47518,0.42128,0.63066,0.00320181,0.00320181,0.00320181
1363,138327,0.11331,0.06735,0.09081,0.8858,0.97865,0.95197,0.96867,0.93393,0.97583,0.94793,0.96775,0.93671,0.31135,0.47522,0.41745,0.63024,0.00319681,0.00319681,0.00319681
